2023-04-14 00:00:00.000;1754-01-01 11:59:57.593;1;K510033;035-SAARBRUECK;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250318;20;P16508;1630000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.610;1;K510036;038-PEISSENBER;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250319;20;P16508;1640000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.613;1;K510037;039-TAUCHA;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250320;20;P16508;1650000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.613;1;K510040;042-HOFHEIM;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250321;20;P16508;1660000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.613;1;K510043;045-MARKKLEEBE;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250322;20;P16508;1670000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.613;1;K510044;046-SINGEN;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250323;20;P16508;1680000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.613;1;K510045;047-ULLA-NOHRA;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250324;20;P16508;1690000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.627;1;K510047;049-ALBSTADT;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250325;20;P16508;1700000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.627;1;K510050;052-SAUERLACH;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250326;20;P16508;1710000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.627;1;K510052;054-WEIDEN;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250327;20;P16508;1720000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.627;1;K510053;055-PASSAU;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250328;20;P16508;1730000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.627;1;K510054;056-FREISING;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250329;20;P16508;1740000;2023-04-14 00:00:00.000
2023-04-14 00:00:00.000;1754-01-01 11:59:57.627;1;K510055;057-OBERKOTZAU;1x6;Clematis rosa;953D0EE9-B085-434C-8817-00A9E720EE26;VR;11250330;20;P16508;1750000;2023-04-14 00:00:00.000
