Datum;Tijd;Lgstk aantal stickers;Relatie nr_;Relatie collicode;Beladings aantallen;Product omschrijving 1;TransactieId;Opmerking5;Entry;Lgstk aantal fust op sticker
2023-04-14 00:00:00.000;1754-01-01 14:16:51.733;1;K510050;052-SAUERLACH;32x1;Lavandula ang. 6-pack;F0C610E9-80A6-456D-BED6-7147D6A81093;VR;11254709;162
2023-04-14 00:00:00.000;1754-01-01 14:16:51.733;1;K510052;054-WEIDEN;2x1;Lavandula ang. 6-pack;F0C610E9-80A6-456D-BED6-7147D6A81093;VR;11254710;162
2023-04-14 00:00:00.000;1754-01-01 14:16:51.733;1;K510053;055-PASSAU;11x1;Lavandula ang. 6-pack;F0C610E9-80A6-456D-BED6-7147D6A81093;VR;11254711;162
2023-04-14 00:00:00.000;1754-01-01 14:16:51.733;1;K510055;057-OBERKOTZAU;17x1;Lavandula ang. 6-pack;F0C610E9-80A6-456D-BED6-7147D6A81093;VR;11254712;162
2023-04-14 00:00:00.000;1754-01-01 14:16:51.733;1;K510057;059-NEUSTADT;5x1;Lavandula ang. 6-pack;F0C610E9-80A6-456D-BED6-7147D6A81093;VR;11254713;162
2023-04-14 00:00:00.000;1754-01-01 14:16:51.750;1;K510059;061-NEUWIED;6x1;Lavandula ang. 6-pack;F0C610E9-80A6-456D-BED6-7147D6A81093;VR;11254714;162
2023-04-14 00:00:00.000;1754-01-01 14:16:51.750;1;K510061;063-BAD DUERRH;2x1;Lavandula ang. 6-pack;F0C610E9-80A6-456D-BED6-7147D6A81093;VR;11254715;162
2023-04-14 00:00:00.000;1754-01-01 14:16:51.750;1;K510062;064-BAD KREUZN;36x1;Lavandula ang. 6-pack;F0C610E9-80A6-456D-BED6-7147D6A81093;VR;11254716;162
2023-04-14 00:00:00.000;1754-01-01 14:16:51.750;1;K510064;066-KOENIGSBRU;[28x1];Lavandula ang. 6-pack;F0C610E9-80A6-456D-BED6-7147D6A81093;VR;11254717;162
2023-04-14 00:00:00.000;1754-01-01 14:16:51.750;1;K510066;068-FRIEDRICHS;16x1;Lavandula ang. 6-pack;F0C610E9-80A6-456D-BED6-7147D6A81093;VR;11254718;162
2023-04-14 00:00:00.000;1754-01-01 14:16:51.750;1;K510064;066-KOENIGSBRU;[24x1];Lavandula ang. 6-pack;F0C610E9-80A6-456D-BED6-7147D6A81093;VR;11254720;162
2023-04-14 00:00:00.000;1754-01-01 14:17:57.700;1;K510103;115-HANNOVER I;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;VR;11254721;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.700;1;K550212;122-DUESSELDOR;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;VR;11254722;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.720;1;K550219;123-MONTABAUR;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;VR;11254723;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.720;1;K550101;125-ERDING;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;VR;11254724;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.720;1;K550184;126-WAIBLINGEN;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;VR;11254725;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.720;1;K550120;128-KARLSBAD;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;VR;11254726;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.720;1;K550220;136-BOUS;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;VR;11254727;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.720;1;K550248;138-GOEPPINGEN;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;VR;11254728;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.733;1;K550060;141-BIBERACH;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;VR;11254729;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.733;1;K550133;170-WELS;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254730;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.733;1;K550207;171-WIENER NEUS;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254731;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.733;1;K550186;172-KLAGENFURT;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254732;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.750;1;K550201;173-WALS-SIEZE;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254733;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.750;1;K550229;175-VILLACH;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254734;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.750;1;K550230;176-ANIF;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254735;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.750;1;K510010;012-WITTEN;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254736;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.750;1;K510011;013-BENSHEIM;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254737;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.767;1;K510014;016-EICHENZELL;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254738;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.767;1;K510016;018-LUDWIGSHAF;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254739;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.767;1;K510018;020-HEIDENHEIM;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254740;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.767;1;K510021;023-MAINASCHAF;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254741;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.767;1;K510023;025-WORMS;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254742;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.780;1;K510027;029-FRANKENTHA;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254743;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.780;1;K510029;031-PLOCHINGEN;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254744;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.780;1;K510030;032-NEUTRAUBLI;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254745;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.780;1;K510034;036-SCHWEINFUR;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254746;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.780;1;K510035;037-SCHWAEBISC;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254747;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.780;1;K510038;040-HANAU;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254748;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.797;1;K510039;041-STRAUBING;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254749;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.797;1;K510041;043-AUGSB I (L);10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254750;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.797;1;K510042;044-KAUFBEUREN;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254751;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.797;1;K510046;048-NEUOETTING;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254752;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.797;1;K510048;050-BROCKWITZ;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254753;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.797;1;K510049;051-MEMMINGEN;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254754;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.813;1;K510051;053-DRESDEN I;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254755;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.813;1;K510058;060-MANNHEIM;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254756;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.813;1;K510060;062-LAHR;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254757;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.813;1;K510063;065-KOBLENZ;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254758;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.813;1;K510068;070-MUENCH. IV;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254759;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.827;1;K510075;080-SENDEN;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254760;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.827;1;K510080;086-AUGSB III;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254761;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.827;1;K510082;088-LANDSHUT;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254762;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.827;1;K510084;090-STUTTGART;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254763;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.827;1;K510085;091-HEIDELBERG;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254764;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.827;1;K510096;106-ERLANGEN;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254765;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.843;1;K510097;107-HAMBURG I;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254766;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.843;1;K510098;108-HAMBURG II;40x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254767;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.843;1;K510100;110-DRESDEN II;40x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254768;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.843;1;K510101;111-LANGENFELD;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254769;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.843;1;K510102;112-KAMEN;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254770;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.843;1;K550075;116-WEITERSTADT;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254771;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.860;1;K510104;117-KIEL;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254772;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.860;1;K550273;118-NEUMARKT;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254773;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.860;1;K550106;119-FREIBURG;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254774;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.860;1;K550006;120-BOENNINGSTE;30x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254775;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.860;1;K550132;124-LIMBURG;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254776;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.877;1;K550181;127-NUERNBERG;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254777;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.877;1;K550163;129-FRANKFURT;30x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254778;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.877;1;K550183;130-INGOLSTADT;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254779;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.877;1;K550173;131-HALLE-PEISS;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254780;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.877;1;K550182;132-WALDSHUT;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254781;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.877;1;K550204;133-MUNSTER;20x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254782;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.890;1;K550205;134-OSNABRUCK;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254783;120
2023-04-14 00:00:00.000;1754-01-01 14:17:57.890;1;K550056;140-HORB;10x1;Azalea jap. Anouk;A122EBC6-EBD8-438C-AFFE-842A0C1DCA7A;ZO;11254784;120
2023-04-14 00:00:00.000;1754-01-01 14:19:56.460;1;K510066;068-FRIEDRICHS;12x1;Lavandula ang. 6-pack;84F386A8-4481-492A-982A-42E4FB44CE56;VR;11254785;162
2023-04-14 00:00:00.000;1754-01-01 14:19:56.460;1;K510069;071-KEMPTEN;22x1;Lavandula ang. 6-pack;84F386A8-4481-492A-982A-42E4FB44CE56;VR;11254786;162
2023-04-14 00:00:00.000;1754-01-01 14:19:56.460;1;K510070;073-MUENCH. III;15x1;Lavandula ang. 6-pack;84F386A8-4481-492A-982A-42E4FB44CE56;VR;11254787;162
2023-04-14 00:00:00.000;1754-01-01 14:19:56.477;1;K510071;074-GERMERING;11x1;Lavandula ang. 6-pack;84F386A8-4481-492A-982A-42E4FB44CE56;VR;11254788;162
2023-04-14 00:00:00.000;1754-01-01 14:19:56.477;1;K510074;078-KAISERSLAU;20x1;Lavandula ang. 6-pack;84F386A8-4481-492A-982A-42E4FB44CE56;VR;11254789;162
2023-04-14 00:00:00.000;1754-01-01 14:19:56.477;1;K510076;082-RAIN (BLUM;16x1;Lavandula ang. 6-pack;84F386A8-4481-492A-982A-42E4FB44CE56;VR;11254790;162
2023-04-14 00:00:00.000;1754-01-01 14:19:56.477;1;K510077;083-NUERNB II;21x1;Lavandula ang. 6-pack;84F386A8-4481-492A-982A-42E4FB44CE56;VR;11254791;162
2023-04-14 00:00:00.000;1754-01-01 14:19:56.477;1;K510078;084-INGOLSTADT;8x1;Lavandula ang. 6-pack;84F386A8-4481-492A-982A-42E4FB44CE56;VR;11254792;162
2023-04-14 00:00:00.000;1754-01-01 14:19:58.140;1;K510002;004-VOELS-CYTA;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254793;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.140;1;K510003;005-ST.POELTEN;6x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254794;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.140;1;K550268;177-GERASDORF;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254795;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.140;1;K550274;178-WIEN AUHOF;9x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254796;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.157;1;K510012;014-ROEDENTAL;12x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254797;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.157;1;K510017;019-SCHWAEBISC;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254798;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.157;1;K510036;038-PEISSENBER;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254799;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.157;1;K510053;055-PASSAU;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254800;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.173;1;K510062;064-BAD KREUZN;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254801;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.173;1;K510069;071-KEMPTEN;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254802;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.173;1;K510090;096-SPEYER;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254803;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.173;1;K510093;101-TRAUNSTEIN;9x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254804;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.173;1;K550226;137-HOECHSTADT;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;VR;11254805;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.187;1;K510014;016-EICHENZELL;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;ZO;11254806;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.187;1;K510018;020-HEIDENHEIM;6x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;ZO;11254807;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.187;1;K510034;036-SCHWEINFUR;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;ZO;11254808;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.187;1;K510035;037-SCHWAEBISC;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;ZO;11254809;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.203;1;K510041;043-AUGSB I (L);3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;ZO;11254810;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.203;1;K510083;089-MUENCH. II;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;ZO;11254811;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.203;1;K510084;090-STUTTGART;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;ZO;11254812;180
2023-04-14 00:00:00.000;1754-01-01 14:19:58.203;1;K550056;140-HORB;3x1;Andromeda pol. Blue  Ice;AB16BB0F-922A-451B-9B35-5BE67FB9D405;ZO;11254813;180
2023-04-14 00:00:00.000;1754-01-01 14:22:00.570;1;K550182;132-WALDSHUT;13x1;Fargesia nitida (Gansu);24F28259-09F9-43A6-B575-5FFE9471B572;ZO;11254818;34
2023-04-14 00:00:00.000;1754-01-01 14:22:00.570;1;K550204;133-MUNSTER;10x1;Fargesia nitida (Gansu);24F28259-09F9-43A6-B575-5FFE9471B572;ZO;11254819;34
2023-04-14 00:00:00.000;1754-01-01 14:22:00.570;1;K550205;134-OSNABRUCK;10x1;Fargesia nitida (Gansu);24F28259-09F9-43A6-B575-5FFE9471B572;ZO;11254820;34
2023-04-14 00:00:00.000;1754-01-01 14:22:00.570;1;K550056;140-HORB;[1x1];Fargesia nitida (Gansu);24F28259-09F9-43A6-B575-5FFE9471B572;ZO;11254821;34
2023-04-14 00:00:00.000;1754-01-01 14:22:00.570;1;K550056;140-HORB;[4x1];Fargesia nitida (Gansu);24F28259-09F9-43A6-B575-5FFE9471B572;ZO;11254822;34
2023-04-14 00:00:00.000;1754-01-01 14:22:44.867;1;K510078;084-INGOLSTADT;32x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254823;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.867;1;K510079;085-DIETZENBAC;29x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254824;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.867;1;K510086;092-WUERZBURG;32x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254825;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.883;1;K510087;093-BOEBLINGEN;29x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254826;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.883;1;K510088;094-PFULLINGEN;8x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254827;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.883;1;K510089;095-BAMBERG;25x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254828;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.883;1;K510091;097-KARLSRUHE;[7x1];Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254829;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.883;1;K510092;098-RAVENSBURG;8x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254830;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.883;1;K550185;102-FILDERSTADT;19x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254831;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.883;1;K510091;097-KARLSRUHE;[2x1];Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254894;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.897;1;K550211;114-ERFURT;[1x1];Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254895;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.897;1;K510094;103-KASSEL;34x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254832;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.897;1;K510095;104-DUSSELDORF;36x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254833;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.897;1;K510099;109-FRECHEN;27x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254834;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.897;1;K550218;113-CHEMNITZ;6x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254835;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.897;1;K550211;114-ERFURT;[30x1];Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254836;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.897;1;K510103;115-HANNOVER I;31x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254837;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.913;1;K550275;121-NEUNKIRCHE;72x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254838;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.913;1;K550212;122-DUESSELDOR;17x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254839;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.913;1;K550101;125-ERDING;19x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254840;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.913;1;K550184;126-WAIBLINGEN;18x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254841;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.913;1;K550120;128-KARLSBAD;[4x1];Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254842;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.913;1;K550226;137-HOECHSTADT;7x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254843;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.913;1;K550120;128-KARLSBAD;[17x1];Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254896;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.930;1;K550248;138-GOEPPINGEN;7x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;VR;11254844;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.930;1;K550133;170-WELS;3x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;ZO;11254845;162
2023-04-14 00:00:00.000;1754-01-01 14:22:44.930;1;K550207;171-WIENER NEUS;26x1;Lavandula ang. 6-pack;A666CD0B-60A2-4794-9A50-C4CD95B4E24B;ZO;11254846;162
